Time;Message_ID;From_Node;To_Node;Hop_Count;Remaining_TTL;Msg_Size;Final_Dest
2723.00;HAG_MSG13;15;7;2;1439;120625;29
2724.00;HAG_MSG13;32;17;2;1439;120625;29
2724.00;HAG_MSG13;0;18;3;1439;120625;29
2724.00;HAG_MSG13;26;19;4;1439;120625;29
2724.00;HAG_MSG13;25;22;1;1439;120625;29
2724.00;HAG_MSG13;6;34;5;1439;120625;29
2724.00;HAG_MSG13;3;16;3;1439;120625;29
2724.00;HAG_MSG13;8;24;2;1439;120625;29
2724.00;HAG_MSG13;40;23;4;1439;120625;29
2724.00;HAG_MSG13;2;38;3;1439;120625;29
2724.00;HAG_MSG13;31;21;2;1439;120625;29
2724.00;HAG_MSG13;10;14;4;1439;120625;29
2724.00;HAG_MSG13;15;28;2;1439;120625;29
2724.00;HAG_MSG13;5;37;3;1439;120625;29
2724.00;HAG_MSG13;1;36;3;1439;120625;29
2724.00;HAG_MSG13;4;27;3;1439;120625;29
2725.00;HAG_MSG13;0;33;3;1439;120625;29
2725.00;HAG_MSG13;32;30;2;1439;120625;29
2725.00;HAG_MSG13;13;39;3;1439;120625;29
2983.00;HAG_MSG14;3;16;1;1439;448857;16
2985.00;HAG_MSG14;3;15;1;1439;448857;16
2987.00;HAG_MSG14;15;0;2;1439;448857;16
2987.00;HAG_MSG14;3;32;1;1439;448857;16
2989.00;HAG_MSG14;3;31;1;1439;448857;16
2989.00;HAG_MSG14;32;2;2;1439;448857;16
2989.00;HAG_MSG14;15;1;2;1439;448857;16
2990.00;HAG_MSG14;0;10;3;1439;448857;16
2991.00;HAG_MSG14;15;5;2;1439;448857;16
2991.00;HAG_MSG14;32;4;2;1439;448857;16
2991.00;HAG_MSG14;3;40;1;1439;448857;16
2992.00;HAG_MSG14;31;6;2;1439;448857;16
2992.00;HAG_MSG14;0;7;3;1439;448857;16
2992.00;HAG_MSG14;2;26;3;1439;448857;16
2992.00;HAG_MSG14;10;9;4;1439;448857;16
2992.00;HAG_MSG14;1;8;3;1439;448857;16
2993.00;HAG_MSG14;4;25;3;1439;448857;16
2993.00;HAG_MSG14;15;11;2;1439;448857;16
2993.00;HAG_MSG14;3;13;1;1439;448857;16
2993.00;HAG_MSG14;32;12;2;1439;448857;16
2993.00;HAG_MSG14;5;35;3;1439;448857;16
2994.00;HAG_MSG14;31;14;2;1439;448857;16
2994.00;HAG_MSG14;26;19;4;1439;448857;16
2994.00;HAG_MSG14;6;20;3;1439;448857;16
2994.00;HAG_MSG14;10;18;4;1439;448857;16
2994.00;HAG_MSG14;40;21;2;1439;448857;16
2994.00;HAG_MSG14;7;27;4;1439;448857;16
2994.00;HAG_MSG14;1;37;3;1439;448857;16
2994.00;HAG_MSG14;2;38;3;1439;448857;16
2994.00;HAG_MSG14;0;17;3;1439;448857;16
2995.00;HAG_MSG14;15;23;2;1439;448857;16
2995.00;HAG_MSG14;5;29;3;1439;448857;16
2995.00;HAG_MSG14;9;36;5;1439;448857;16
2995.00;HAG_MSG14;32;28;2;1439;448857;16
2995.00;HAG_MSG14;3;24;1;1439;448857;16
2995.00;HAG_MSG14;4;34;3;1439;448857;16
2995.00;HAG_MSG14;8;22;4;1439;448857;16
2996.00;HAG_MSG14;6;39;3;1439;448857;16
2996.00;HAG_MSG14;31;30;2;1439;448857;16
2996.00;HAG_MSG14;26;33;4;1439;448857;16
3160.00;HAG_MSG15;28;10;1;1439;316842;10
3162.00;HAG_MSG15;28;15;1;1439;316842;10
3164.00;HAG_MSG15;28;32;1;1439;316842;10
3164.00;HAG_MSG15;15;0;2;1439;316842;10
3166.00;HAG_MSG15;15;1;2;1439;316842;10
3166.00;HAG_MSG15;28;31;1;1439;316842;10
3166.00;HAG_MSG15;32;2;2;1439;316842;10
3166.00;HAG_MSG15;0;40;3;1439;316842;10
3168.00;HAG_MSG15;28;8;1;1439;316842;10
3168.00;HAG_MSG15;1;26;3;1439;316842;10
3168.00;HAG_MSG15;32;4;2;1439;316842;10
3168.00;HAG_MSG15;0;5;3;1439;316842;10
3168.00;HAG_MSG15;15;3;2;1439;316842;10
3169.00;HAG_MSG15;2;35;3;1439;316842;10
3169.00;HAG_MSG15;31;7;2;1439;316842;10
3169.00;HAG_MSG15;40;6;4;1439;316842;10
3170.00;HAG_MSG15;15;14;2;1439;316842;10
3170.00;HAG_MSG15;26;11;4;1439;316842;10
3170.00;HAG_MSG15;8;9;2;1439;316842;10
3170.00;HAG_MSG15;28;25;1;1439;316842;10
3170.00;HAG_MSG15;32;12;2;1439;316842;10
3170.00;HAG_MSG15;0;13;3;1439;316842;10
3170.00;HAG_MSG15;1;20;3;1439;316842;10
3171.00;HAG_MSG15;40;19;4;1439;316842;10
3171.00;HAG_MSG15;4;37;3;1439;316842;10
3171.00;HAG_MSG15;7;38;3;1439;316842;10
3171.00;HAG_MSG15;31;16;2;1439;316842;10
3171.00;HAG_MSG15;2;27;3;1439;316842;10
3171.00;HAG_MSG15;35;17;4;1439;316842;10
3171.00;HAG_MSG15;3;21;3;1439;316842;10
3171.00;HAG_MSG15;5;18;4;1439;316842;10
3172.00;HAG_MSG15;0;33;3;1439;316842;10
3172.00;HAG_MSG15;26;23;4;1439;316842;10
3172.00;HAG_MSG15;11;29;5;1439;316842;10
3172.00;HAG_MSG15;8;24;2;1439;316842;10
3172.00;HAG_MSG15;28;39;1;1439;316842;10
3172.00;HAG_MSG15;9;34;3;1439;316842;10
3172.00;HAG_MSG15;15;22;2;1439;316842;10
3172.00;HAG_MSG15;32;30;2;1439;316842;10
3172.00;HAG_MSG15;6;36;5;1439;316842;10
3415.00;HAG_MSG16;12;21;1;1439;412472;21
3417.00;HAG_MSG16;12;15;1;1439;412472;21
3419.00;HAG_MSG16;15;0;2;1439;412472;21
3419.00;HAG_MSG16;12;32;1;1439;412472;21
3421.00;HAG_MSG16;0;31;3;1439;412472;21
3421.00;HAG_MSG16;12;10;1;1439;412472;21
3421.00;HAG_MSG16;15;1;2;1439;412472;21
3422.00;HAG_MSG16;32;2;2;1439;412472;21
3423.00;HAG_MSG16;12;8;1;1439;412472;21
3423.00;HAG_MSG16;15;3;2;1439;412472;21
3423.00;HAG_MSG16;0;40;3;1439;412472;21
3424.00;HAG_MSG16;2;35;3;1439;412472;21
3424.00;HAG_MSG16;31;4;4;1439;412472;21
3424.00;HAG_MSG16;32;6;2;1439;412472;21
3424.00;HAG_MSG16;10;5;2;1439;412472;21
3424.00;HAG_MSG16;1;26;3;1439;412472;21
3425.00;HAG_MSG16;3;11;3;1439;412472;21
3425.00;HAG_MSG16;0;13;3;1439;412472;21
3425.00;HAG_MSG16;8;9;2;1439;412472;21
3425.00;HAG_MSG16;12;25;1;1439;412472;21
3425.00;HAG_MSG16;15;7;2;1439;412472;21
3426.00;HAG_MSG16;10;18;2;1439;412472;21
3426.00;HAG_MSG16;2;20;3;1439;412472;21
3426.00;HAG_MSG16;4;27;5;1439;412472;21
3426.00;HAG_MSG16;40;19;4;1439;412472;21
3426.00;HAG_MSG16;32;17;2;1439;412472;21
3426.00;HAG_MSG16;31;16;4;1439;412472;21
3426.00;HAG_MSG16;35;14;4;1439;412472;21
3426.00;HAG_MSG16;1;38;3;1439;412472;21
3427.00;HAG_MSG16;5;37;3;1439;412472;21
3427.00;HAG_MSG16;0;24;3;1439;412472;21
3427.00;HAG_MSG16;15;33;2;1439;412472;21
3427.00;HAG_MSG16;6;36;3;1439;412472;21
3427.00;HAG_MSG16;26;23;4;1439;412472;21
3427.00;HAG_MSG16;3;22;3;1439;412472;21
3427.00;HAG_MSG16;11;29;4;1439;412472;21
3427.00;HAG_MSG16;8;28;2;1439;412472;21
3427.00;HAG_MSG16;12;30;1;1439;412472;21
3427.00;HAG_MSG16;9;34;3;1439;412472;21
3428.00;HAG_MSG16;10;39;2;1439;412472;21
3599.00;HAG_MSG17;30;35;1;1439;466908;35
3601.00;HAG_MSG17;30;15;1;1439;466908;35
3603.00;HAG_MSG17;15;0;2;1439;466908;35
3603.00;HAG_MSG17;30;32;1;1439;466908;35
3605.00;HAG_MSG17;15;1;2;1439;466908;35
3605.00;HAG_MSG17;30;31;1;1439;466908;35
3605.00;HAG_MSG17;32;2;2;1439;466908;35
3606.00;HAG_MSG17;0;10;3;1439;466908;35
3607.00;HAG_MSG17;1;8;3;1439;466908;35
3607.00;HAG_MSG17;15;3;2;1439;466908;35
3607.00;HAG_MSG17;32;4;2;1439;466908;35
3607.00;HAG_MSG17;30;40;1;1439;466908;35
3608.00;HAG_MSG17;10;6;4;1439;466908;35
3608.00;HAG_MSG17;0;26;3;1439;466908;35
3608.00;HAG_MSG17;2;25;3;1439;466908;35
3608.00;HAG_MSG17;31;5;2;1439;466908;35
3609.00;HAG_MSG17;8;7;4;1439;466908;35
3609.00;HAG_MSG17;30;27;1;1439;466908;35
3609.00;HAG_MSG17;15;9;2;1439;466908;35
3609.00;HAG_MSG17;1;20;3;1439;466908;35
3609.00;HAG_MSG17;32;11;2;1439;466908;35
3610.00;HAG_MSG17;40;12;2;1439;466908;35
3610.00;HAG_MSG17;10;13;4;1439;466908;35
3610.00;HAG_MSG17;4;38;3;1439;466908;35
3610.00;HAG_MSG17;25;18;4;1439;466908;35
3610.00;HAG_MSG17;0;14;3;1439;466908;35
3610.00;HAG_MSG17;31;16;2;1439;466908;35
3610.00;HAG_MSG17;3;17;3;1439;466908;35
3610.00;HAG_MSG17;2;37;3;1439;466908;35
3611.00;HAG_MSG17;20;28;4;1439;466908;35
3611.00;HAG_MSG17;32;24;2;1439;466908;35
3611.00;HAG_MSG17;30;36;1;1439;466908;35
3611.00;HAG_MSG17;8;21;4;1439;466908;35
3611.00;HAG_MSG17;27;22;2;1439;466908;35
3611.00;HAG_MSG17;5;19;3;1439;466908;35
3611.00;HAG_MSG17;6;29;5;1439;466908;35
3611.00;HAG_MSG17;1;34;3;1439;466908;35
3611.00;HAG_MSG17;9;33;3;1439;466908;35
3611.00;HAG_MSG17;15;23;2;1439;466908;35
3611.00;HAG_MSG17;7;39;5;1439;466908;35
3743.00;HAG_MSG18;33;3;1;1439;483386;3
3745.00;HAG_MSG18;33;15;1;1439;483386;3
3747.00;HAG_MSG18;33;32;1;1439;483386;3
3748.00;HAG_MSG18;15;0;2;1439;483386;3
3749.00;HAG_MSG18;33;31;1;1439;483386;3
3750.00;HAG_MSG18;32;2;2;1439;483386;3
3750.00;HAG_MSG18;0;10;3;1439;483386;3
3750.00;HAG_MSG18;15;1;2;1439;483386;3
3751.00;HAG_MSG18;31;4;2;1439;483386;3
3751.00;HAG_MSG18;33;40;1;1439;483386;3
3752.00;HAG_MSG18;15;6;2;1439;483386;3
3752.00;HAG_MSG18;2;35;3;1439;483386;3
3752.00;HAG_MSG18;1;26;3;1439;483386;3
3752.00;HAG_MSG18;10;7;4;1439;483386;3
3752.00;HAG_MSG18;32;5;2;1439;483386;3
3752.00;HAG_MSG18;0;8;3;1439;483386;3
3753.00;HAG_MSG18;33;25;1;1439;483386;3
3753.00;HAG_MSG18;4;20;3;1439;483386;3
3753.00;HAG_MSG18;31;9;2;1439;483386;3
3754.00;HAG_MSG18;10;13;4;1439;483386;3
3754.00;HAG_MSG18;2;38;3;1439;483386;3
3754.00;HAG_MSG18;40;14;2;1439;483386;3
3754.00;HAG_MSG18;8;19;4;1439;483386;3
3754.00;HAG_MSG18;35;12;4;1439;483386;3
3754.00;HAG_MSG18;26;16;4;1439;483386;3
3754.00;HAG_MSG18;32;17;2;1439;483386;3
3754.00;HAG_MSG18;1;37;3;1439;483386;3
3754.00;HAG_MSG18;6;27;3;1439;483386;3
3754.00;HAG_MSG18;0;18;3;1439;483386;3
3754.00;HAG_MSG18;15;11;2;1439;483386;3
3755.00;HAG_MSG18;31;23;2;1439;483386;3
3755.00;HAG_MSG18;25;22;2;1439;483386;3
3755.00;HAG_MSG18;5;21;3;1439;483386;3
3755.00;HAG_MSG18;7;34;5;1439;483386;3
3755.00;HAG_MSG18;20;24;4;1439;483386;3
3755.00;HAG_MSG18;33;36;1;1439;483386;3
3755.00;HAG_MSG18;4;29;3;1439;483386;3
3756.00;HAG_MSG18;2;30;3;1439;483386;3
3756.00;HAG_MSG18;9;39;3;1439;483386;3
3756.00;HAG_MSG18;10;28;4;1439;483386;3
4042.00;HAG_MSG19;25;32;1;1439;363755;32
4044.00;HAG_MSG19;25;15;1;1439;363755;32
4046.00;HAG_MSG19;25;31;1;1439;363755;32
4046.00;HAG_MSG19;15;0;2;1439;363755;32
4048.00;HAG_MSG19;31;2;2;1439;363755;32
4048.00;HAG_MSG19;25;10;1;1439;363755;32
4048.00;HAG_MSG19;15;1;2;1439;363755;32
4049.00;HAG_MSG19;0;40;3;1439;363755;32
4050.00;HAG_MSG19;15;4;2;1439;363755;32
4050.00;HAG_MSG19;31;3;2;1439;363755;32
4050.00;HAG_MSG19;2;26;3;1439;363755;32
4050.00;HAG_MSG19;25;8;1;1439;363755;32
4051.00;HAG_MSG19;10;5;2;1439;363755;32
4051.00;HAG_MSG19;0;6;3;1439;363755;32
4051.00;HAG_MSG19;1;35;3;1439;363755;32
4052.00;HAG_MSG19;31;9;2;1439;363755;32
4052.00;HAG_MSG19;4;20;3;1439;363755;32
4052.00;HAG_MSG19;40;11;4;1439;363755;32
4052.00;HAG_MSG19;2;27;3;1439;363755;32
4052.00;HAG_MSG19;15;7;2;1439;363755;32
4052.00;HAG_MSG19;25;12;1;1439;363755;32
4053.00;HAG_MSG19;3;17;3;1439;363755;32
4053.00;HAG_MSG19;10;13;2;1439;363755;32
4053.00;HAG_MSG19;8;18;2;1439;363755;32
4053.00;HAG_MSG19;6;36;4;1439;363755;32
4053.00;HAG_MSG19;0;16;3;1439;363755;32
4053.00;HAG_MSG19;26;14;4;1439;363755;32
4053.00;HAG_MSG19;1;37;3;1439;363755;32
4053.00;HAG_MSG19;5;38;3;1439;363755;32
4054.00;HAG_MSG19;40;22;4;1439;363755;32
4054.00;HAG_MSG19;4;34;3;1439;363755;32
4054.00;HAG_MSG19;9;29;3;1439;363755;32
4054.00;HAG_MSG19;11;23;5;1439;363755;32
4054.00;HAG_MSG19;25;30;1;1439;363755;32
4054.00;HAG_MSG19;35;19;4;1439;363755;32
4054.00;HAG_MSG19;2;24;3;1439;363755;32
4054.00;HAG_MSG19;31;21;2;1439;363755;32
4054.00;HAG_MSG19;15;28;2;1439;363755;32
4055.00;HAG_MSG19;3;33;3;1439;363755;32
4055.00;HAG_MSG19;10;39;2;1439;363755;32
4234.00;HAG_MSG20;1;35;1;1439;418635;35
4236.00;HAG_MSG20;1;15;1;1439;418635;35
4238.00;HAG_MSG20;1;32;1;1439;418635;35
4239.00;HAG_MSG20;15;0;2;1439;418635;35
4240.00;HAG_MSG20;1;31;1;1439;418635;35
4241.00;HAG_MSG20;32;3;2;1439;418635;35
4241.00;HAG_MSG20;15;2;2;1439;418635;35
4241.00;HAG_MSG20;0;10;3;1439;418635;35
4242.00;HAG_MSG20;31;4;2;1439;418635;35
4242.00;HAG_MSG20;1;40;1;1439;418635;35
4243.00;HAG_MSG20;15;6;2;1439;418635;35
4243.00;HAG_MSG20;0;8;3;1439;418635;35
4243.00;HAG_MSG20;3;26;3;1439;418635;35
4243.00;HAG_MSG20;10;7;4;1439;418635;35
4243.00;HAG_MSG20;32;5;2;1439;418635;35
4244.00;HAG_MSG20;1;25;1;1439;418635;35
4244.00;HAG_MSG20;2;20;3;1439;418635;35
4244.00;HAG_MSG20;4;27;3;1439;418635;35
4244.00;HAG_MSG20;31;9;2;1439;418635;35
4244.00;HAG_MSG20;40;11;2;1439;418635;35
4245.00;HAG_MSG20;3;16;3;1439;418635;35
4245.00;HAG_MSG20;8;14;4;1439;418635;35
4245.00;HAG_MSG20;26;18;4;1439;418635;35
4245.00;HAG_MSG20;0;13;3;1439;418635;35
4245.00;HAG_MSG20;10;17;4;1439;418635;35
4245.00;HAG_MSG20;15;12;2;1439;418635;35
4245.00;HAG_MSG20;5;37;3;1439;418635;35
4245.00;HAG_MSG20;6;38;3;1439;418635;35
4245.00;HAG_MSG20;32;19;2;1439;418635;35
4246.00;HAG_MSG20;1;34;1;1439;418635;35
4246.00;HAG_MSG20;7;36;5;1439;418635;35
4246.00;HAG_MSG20;40;24;2;1439;418635;35
4246.00;HAG_MSG20;2;22;3;1439;418635;35
4246.00;HAG_MSG20;4;29;3;1439;418635;35
4246.00;HAG_MSG20;31;23;2;1439;418635;35
4246.00;HAG_MSG20;25;21;2;1439;418635;35
4247.00;HAG_MSG20;8;33;4;1439;418635;35
4247.00;HAG_MSG20;11;28;3;1439;418635;35
4247.00;HAG_MSG20;9;39;3;1439;418635;35
4247.00;HAG_MSG20;3;30;3;1439;418635;35
4491.00;HAG_MSG21;8;25;1;1439;448736;25
4493.00;HAG_MSG21;8;15;1;1439;448736;25
4495.00;HAG_MSG21;8;32;1;1439;448736;25
4495.00;HAG_MSG21;15;0;2;1439;448736;25
4497.00;HAG_MSG21;32;1;2;1439;448736;25
4497.00;HAG_MSG21;8;31;1;1439;448736;25
4497.00;HAG_MSG21;15;2;2;1439;448736;25
4498.00;HAG_MSG21;0;10;3;1439;448736;25
4499.00;HAG_MSG21;32;3;2;1439;448736;25
4499.00;HAG_MSG21;8;40;1;1439;448736;25
4499.00;HAG_MSG21;15;4;2;1439;448736;25
4500.00;HAG_MSG21;0;6;3;1439;448736;25
4500.00;HAG_MSG21;2;35;3;1439;448736;25
4500.00;HAG_MSG21;31;5;2;1439;448736;25
4500.00;HAG_MSG21;1;26;3;1439;448736;25
4501.00;HAG_MSG21;3;9;3;1439;448736;25
4501.00;HAG_MSG21;10;11;4;1439;448736;25
4501.00;HAG_MSG21;8;12;1;1439;448736;25
4501.00;HAG_MSG21;32;7;2;1439;448736;25
4501.00;HAG_MSG21;15;13;2;1439;448736;25
4502.00;HAG_MSG21;4;20;3;1439;448736;25
4502.00;HAG_MSG21;40;17;2;1439;448736;25
4502.00;HAG_MSG21;1;38;3;1439;448736;25
4502.00;HAG_MSG21;2;27;3;1439;448736;25
4502.00;HAG_MSG21;31;16;2;1439;448736;25
4502.00;HAG_MSG21;0;14;3;1439;448736;25
4503.00;HAG_MSG21;35;21;4;1439;448736;25
4503.00;HAG_MSG21;6;37;4;1439;448736;25
4503.00;HAG_MSG21;15;28;2;1439;448736;25
4503.00;HAG_MSG21;9;36;4;1439;448736;25
4503.00;HAG_MSG21;5;29;3;1439;448736;25
4503.00;HAG_MSG21;32;24;2;1439;448736;25
4503.00;HAG_MSG21;3;18;3;1439;448736;25
4503.00;HAG_MSG21;26;22;4;1439;448736;25
4503.00;HAG_MSG21;10;19;4;1439;448736;25
4503.00;HAG_MSG21;8;23;1;1439;448736;25
4504.00;HAG_MSG21;4;34;3;1439;448736;25
4504.00;HAG_MSG21;40;30;2;1439;448736;25
4504.00;HAG_MSG21;7;39;3;1439;448736;25
4504.00;HAG_MSG21;11;33;5;1439;448736;25
4640.00;HAG_MSG22;29;16;1;1439;172389;16
4641.00;HAG_MSG22;29;15;1;1439;172389;16
4642.00;HAG_MSG22;15;0;2;1439;172389;16
4642.00;HAG_MSG22;29;32;1;1439;172389;16
4643.00;HAG_MSG22;15;1;2;1439;172389;16
4643.00;HAG_MSG22;0;10;3;1439;172389;16
4643.00;HAG_MSG22;29;31;1;1439;172389;16
4644.00;HAG_MSG22;15;3;2;1439;172389;16
4644.00;HAG_MSG22;32;2;2;1439;172389;16
4644.00;HAG_MSG22;0;40;3;1439;172389;16
4644.00;HAG_MSG22;29;8;1;1439;172389;16
4645.00;HAG_MSG22;1;26;3;1439;172389;16
4645.00;HAG_MSG22;10;6;4;1439;172389;16
4645.00;HAG_MSG22;15;4;2;1439;172389;16
4645.00;HAG_MSG22;3;7;3;1439;172389;16
4645.00;HAG_MSG22;8;13;2;1439;172389;16
4645.00;HAG_MSG22;32;9;2;1439;172389;16
4645.00;HAG_MSG22;40;12;4;1439;172389;16
4645.00;HAG_MSG22;0;11;3;1439;172389;16
4645.00;HAG_MSG22;31;5;2;1439;172389;16
4645.00;HAG_MSG22;29;35;1;1439;172389;16
4646.00;HAG_MSG22;15;17;2;1439;172389;16
4646.00;HAG_MSG22;2;27;3;1439;172389;16
4646.00;HAG_MSG22;26;18;4;1439;172389;16
4646.00;HAG_MSG22;0;24;3;1439;172389;16
4646.00;HAG_MSG22;1;25;3;1439;172389;16
4646.00;HAG_MSG22;29;36;1;1439;172389;16
4646.00;HAG_MSG22;31;28;2;1439;172389;16
4646.00;HAG_MSG22;5;37;3;1439;172389;16
4646.00;HAG_MSG22;9;38;3;1439;172389;16
4646.00;HAG_MSG22;10;14;4;1439;172389;16
4646.00;HAG_MSG22;3;19;3;1439;172389;16
4646.00;HAG_MSG22;8;21;2;1439;172389;16
4646.00;HAG_MSG22;11;30;4;1439;172389;16
4646.00;HAG_MSG22;32;22;2;1439;172389;16
4646.00;HAG_MSG22;4;20;3;1439;172389;16
4646.00;HAG_MSG22;40;23;4;1439;172389;16
4647.00;HAG_MSG22;2;39;3;1439;172389;16
4647.00;HAG_MSG22;17;34;3;1439;172389;16
4647.00;HAG_MSG22;15;33;2;1439;172389;16
4810.00;HAG_MSG23;32;18;1;1439;351219;18
4812.00;HAG_MSG23;32;15;1;1439;351219;18
4814.00;HAG_MSG23;15;1;2;1439;351219;18
4814.00;HAG_MSG23;32;0;1;1439;351219;18
4816.00;HAG_MSG23;1;31;3;1439;351219;18
4816.00;HAG_MSG23;32;3;1;1439;351219;18
4816.00;HAG_MSG23;0;10;2;1439;351219;18
4816.00;HAG_MSG23;15;2;2;1439;351219;18
4818.00;HAG_MSG23;0;8;2;1439;351219;18
4818.00;HAG_MSG23;10;5;3;1439;351219;18
4818.00;HAG_MSG23;31;7;4;1439;351219;18
4818.00;HAG_MSG23;32;4;1;1439;351219;18
4818.00;HAG_MSG23;1;40;3;1439;351219;18
4818.00;HAG_MSG23;15;6;2;1439;351219;18
4819.00;HAG_MSG23;3;26;2;1439;351219;18
4819.00;HAG_MSG23;2;35;3;1439;351219;18
4820.00;HAG_MSG23;4;25;2;1439;351219;18
4820.00;HAG_MSG23;5;27;4;1439;351219;18
4820.00;HAG_MSG23;10;11;3;1439;351219;18
4820.00;HAG_MSG23;32;14;1;1439;351219;18
4820.00;HAG_MSG23;15;16;2;1439;351219;18
4820.00;HAG_MSG23;8;12;3;1439;351219;18
4820.00;HAG_MSG23;1;20;3;1439;351219;18
4820.00;HAG_MSG23;31;13;4;1439;351219;18
4820.00;HAG_MSG23;0;9;2;1439;351219;18
4821.00;HAG_MSG23;40;19;4;1439;351219;18
4821.00;HAG_MSG23;3;17;2;1439;351219;18
4821.00;HAG_MSG23;2;36;3;1439;351219;18
4821.00;HAG_MSG23;6;37;3;1439;351219;18
4821.00;HAG_MSG23;35;21;4;1439;351219;18
4821.00;HAG_MSG23;7;38;5;1439;351219;18
4822.00;HAG_MSG23;25;24;3;1439;351219;18
4822.00;HAG_MSG23;26;29;3;1439;351219;18
4822.00;HAG_MSG23;4;34;2;1439;351219;18
4822.00;HAG_MSG23;11;30;4;1439;351219;18
4822.00;HAG_MSG23;10;28;3;1439;351219;18
4822.00;HAG_MSG23;15;39;2;1439;351219;18
4822.00;HAG_MSG23;27;23;5;1439;351219;18
4822.00;HAG_MSG23;5;22;4;1439;351219;18
4822.00;HAG_MSG23;32;33;1;1439;351219;18
5086.00;HAG_MSG24;6;20;1;1439;382539;20
5088.00;HAG_MSG24;6;15;1;1439;382539;20
5090.00;HAG_MSG24;6;32;1;1439;382539;20
5090.00;HAG_MSG24;15;0;2;1439;382539;20
5092.00;HAG_MSG24;32;1;2;1439;382539;20
5092.00;HAG_MSG24;0;10;3;1439;382539;20
5092.00;HAG_MSG24;15;2;2;1439;382539;20
5092.00;HAG_MSG24;6;31;1;1439;382539;20
5094.00;HAG_MSG24;0;40;3;1439;382539;20
5094.00;HAG_MSG24;32;3;2;1439;382539;20
5094.00;HAG_MSG24;15;5;2;1439;382539;20
5094.00;HAG_MSG24;6;8;1;1439;382539;20
5094.00;HAG_MSG24;10;4;4;1439;382539;20
5094.00;HAG_MSG24;1;26;3;1439;382539;20
5095.00;HAG_MSG24;2;35;3;1439;382539;20
5095.00;HAG_MSG24;31;7;2;1439;382539;20
5096.00;HAG_MSG24;40;11;4;1439;382539;20
5096.00;HAG_MSG24;32;12;2;1439;382539;20
5096.00;HAG_MSG24;0;9;3;1439;382539;20
5096.00;HAG_MSG24;5;38;3;1439;382539;20
5096.00;HAG_MSG24;1;27;3;1439;382539;20
5096.00;HAG_MSG24;10;16;4;1439;382539;20
5096.00;HAG_MSG24;15;13;2;1439;382539;20
5096.00;HAG_MSG24;3;14;3;1439;382539;20
5096.00;HAG_MSG24;6;25;1;1439;382539;20
5097.00;HAG_MSG24;31;18;2;1439;382539;20
5097.00;HAG_MSG24;4;36;5;1439;382539;20
5097.00;HAG_MSG24;8;19;2;1439;382539;20
5097.00;HAG_MSG24;26;17;4;1439;382539;20
5097.00;HAG_MSG24;2;37;3;1439;382539;20
5098.00;HAG_MSG24;40;21;4;1439;382539;20
5098.00;HAG_MSG24;16;39;5;1439;382539;20
5098.00;HAG_MSG24;10;30;4;1439;382539;20
5098.00;HAG_MSG24;1;29;3;1439;382539;20
5098.00;HAG_MSG24;32;22;2;1439;382539;20
5098.00;HAG_MSG24;7;34;3;1439;382539;20
5098.00;HAG_MSG24;0;23;3;1439;382539;20
5098.00;HAG_MSG24;12;28;3;1439;382539;20
5098.00;HAG_MSG24;27;33;4;1439;382539;20
5098.00;HAG_MSG24;5;24;3;1439;382539;20
5316.00;HAG_MSG25;16;25;1;1439;460738;25
5318.00;HAG_MSG25;16;15;1;1439;460738;25
5320.00;HAG_MSG25;16;32;1;1439;460738;25
5320.00;HAG_MSG25;15;0;2;1439;460738;25
5322.00;HAG_MSG25;32;2;2;1439;460738;25
5322.00;HAG_MSG25;15;1;2;1439;460738;25
5322.00;HAG_MSG25;16;31;1;1439;460738;25
5323.00;HAG_MSG25;0;10;3;1439;460738;25
5324.00;HAG_MSG25;31;5;2;1439;460738;25
5324.00;HAG_MSG25;1;40;3;1439;460738;25
5324.00;HAG_MSG25;2;26;3;1439;460738;25
5324.00;HAG_MSG25;32;3;2;1439;460738;25
5324.00;HAG_MSG25;16;8;1;1439;460738;25
5324.00;HAG_MSG25;15;4;2;1439;460738;25
5325.00;HAG_MSG25;0;6;3;1439;460738;25
5325.00;HAG_MSG25;10;7;4;1439;460738;25
5326.00;HAG_MSG25;26;13;4;1439;460738;25
5326.00;HAG_MSG25;5;38;3;1439;460738;25
5326.00;HAG_MSG25;3;14;3;1439;460738;25
5326.00;HAG_MSG25;40;12;4;1439;460738;25
5326.00;HAG_MSG25;31;9;2;1439;460738;25
5326.00;HAG_MSG25;1;35;3;1439;460738;25
5326.00;HAG_MSG25;15;17;2;1439;460738;25
5326.00;HAG_MSG25;16;27;1;1439;460738;25
5326.00;HAG_MSG25;32;11;2;1439;460738;25
5326.00;HAG_MSG25;2;20;3;1439;460738;25
5326.00;HAG_MSG25;8;18;2;1439;460738;25
5327.00;HAG_MSG25;6;37;4;1439;460738;25
5327.00;HAG_MSG25;7;34;5;1439;460738;25
5327.00;HAG_MSG25;4;36;3;1439;460738;25
5327.00;HAG_MSG25;0;19;3;1439;460738;25
5327.00;HAG_MSG25;10;21;4;1439;460738;25
5328.00;HAG_MSG25;13;29;5;1439;460738;25
5328.00;HAG_MSG25;1;39;3;1439;460738;25
5328.00;HAG_MSG25;31;30;2;1439;460738;25
5328.00;HAG_MSG25;5;23;3;1439;460738;25
5328.00;HAG_MSG25;26;22;4;1439;460738;25
5328.00;HAG_MSG25;40;28;4;1439;460738;25
5328.00;HAG_MSG25;3;24;3;1439;460738;25
